Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.401936,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Precision Score,0.495705,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.913809,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Recall Score,0.460703,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Markedness,0.704758,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.468003,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Informedness,0.559258,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Macro F1,0.196863,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Hamming,Micro F1,0.294663,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.8945,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.449875,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Precision Score,0.475888,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.90047,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Recall Score,0.465424,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Markedness,0.688179,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.467865,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Informedness,0.529773,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Macro F1,0.107461,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Subset,Micro F1,0.11515,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.844279,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.139476,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Precision Score,0.297508,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.922388,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Recall Score,0.209478,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Markedness,0.609947,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.235626,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Informedness,0.570713,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Macro F1,0.235042,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Precision,Micro F1,0.323226,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.227335,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Precision Score,0.118534,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.988943,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Recall Score,0.539827,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Markedness,0.55374,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.188263,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Informedness,0.545383,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Macro F1,0.194362,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict NPV,Micro F1,0.21163,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.105101,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Precision Score,0.105101,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Recall Score,0.546335,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Markedness,0.05255,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.171147,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Informedness,0.5,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Macro F1,0.183225,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Recall,Micro F1,0.190196,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.423646,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.038677,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Precision Score,0.184942,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.97718,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Recall Score,0.477515,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Markedness,0.581063,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.229271,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Informedness,0.569579,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Macro F1,0.208426,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Markedness,Micro F1,0.239037,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.105838,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.105188,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.00586,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.546335,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Markedness,0.055525,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.171264,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Informedness,0.500379,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.183263,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.190322,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.531653,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.006641,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Precision Score,0.178661,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.974905,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Recall Score,0.487471,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Markedness,0.576783,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.247915,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Informedness,0.608911,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Macro F1,0.239074,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Predict Informedness,Micro F1,0.283601,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Marginal Scores,One-Error Score,0.297508,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Marginal Scores,Coverage Score,0.839931,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.896307,2,adaboost
chest_xray_nih__resnet,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.824361,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.89369,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.437609,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Precision Score,0.493158,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.905767,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Recall Score,0.467601,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Markedness,0.699463,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.474241,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Informedness,0.545702,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Macro F1,0.165238,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Hamming,Micro F1,0.201989,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.89369,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.437609,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Precision Score,0.493158,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.905767,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Recall Score,0.467601,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Markedness,0.699463,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.474241,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Informedness,0.545702,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Macro F1,0.165238,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Subset,Micro F1,0.201989,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.846631,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.147874,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Precision Score,0.306923,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.923734,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Recall Score,0.218607,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Markedness,0.615329,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.244929,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Informedness,0.584821,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Macro F1,0.257427,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Precision,Micro F1,0.333447,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.227364,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Precision Score,0.118549,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.98906,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Recall Score,0.539973,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Markedness,0.553806,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.188292,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Informedness,0.545409,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Macro F1,0.193673,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict NPV,Micro F1,0.211661,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.105101,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Precision Score,0.105101,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Recall Score,0.546335,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Markedness,0.05255,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.171147,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Informedness,0.5,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Macro F1,0.183225,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Recall,Micro F1,0.190196,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.41001,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.03692,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Precision Score,0.18035,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.98017,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Recall Score,0.489322,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Markedness,0.58026,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.22907,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Informedness,0.575516,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Macro F1,0.208858,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Markedness,Micro F1,0.239697,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.106143,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.105218,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.008245,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.546335,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Markedness,0.05673,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.171311,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Informedness,0.500536,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.183277,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.190373,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.523051,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.005665,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Precision Score,0.176518,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.975967,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Recall Score,0.491912,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Markedness,0.576244,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.246707,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Informedness,0.612265,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Macro F1,0.235787,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Predict Informedness,Micro F1,0.281654,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Marginal Scores,One-Error Score,0.306923,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Marginal Scores,Coverage Score,0.843525,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.899809,2,adaboost
chest_xray_nih__resnet,BR_AdaBoostClassifier,Marginal Scores,Average Precision,0.830598,2,adaboost
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Hamming Accuracy,0.897119,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Subset Accuracy,0.448546,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Precision Score,0.507898,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Negative Predictive Value,0.907513,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Recall Score,0.481357,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Markedness,0.707706,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Fmeasure Score,0.48812,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Informedness,0.553445,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Macro F1,0.186857,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Hamming,Micro F1,0.226343,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Hamming Accuracy,0.896992,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Subset Accuracy,0.453743,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Precision Score,0.49369,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Negative Predictive Value,0.904157,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Recall Score,0.477023,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Markedness,0.698925,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Fmeasure Score,0.4809,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Informedness,0.542443,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Macro F1,0.152589,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Subset,Micro F1,0.173912,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Hamming Accuracy,0.853001,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Subset Accuracy,0.16319,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Precision Score,0.332395,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Negative Predictive Value,0.92737,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Recall Score,0.238545,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Markedness,0.629884,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Fmeasure Score,0.266555,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Informedness,0.598632,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Macro F1,0.286135,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Precision,Micro F1,0.361098,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Hamming Accuracy,0.228155,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Subset Accuracy,0.0,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Precision Score,0.119003,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Negative Predictive Value,0.992225,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Recall Score,0.541702,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Markedness,0.555614,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Fmeasure Score,0.188973,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Informedness,0.548441,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Macro F1,0.194728,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict NPV,Micro F1,0.212469,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Hamming Accuracy,0.105101,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Subset Accuracy,0.0,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Precision Score,0.105101,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Recall Score,0.546335,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Markedness,0.05255,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Fmeasure Score,0.171147,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Informedness,0.5,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Macro F1,0.183225,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Recall,Micro F1,0.190196,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Hamming Accuracy,0.885708,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Subset Accuracy,0.410025,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Precision Score,0.528554,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Negative Predictive Value,0.922644,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Recall Score,0.498244,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Markedness,0.7256,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Fmeasure Score,0.499011,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Informedness,0.597789,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Macro F1,0.287375,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Markedness,Micro F1,0.366362,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.875767,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.415143,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Precision Score,0.493688,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.92266,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Recall Score,0.540639,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Markedness,0.708176,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.504652,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Informedness,0.594113,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Macro F1,0.281157,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Fmeasure,Micro F1,0.338956,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Hamming Accuracy,0.829773,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Subset Accuracy,0.223509,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Precision Score,0.404184,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Negative Predictive Value,0.949398,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Recall Score,0.467826,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Markedness,0.676793,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Fmeasure Score,0.412869,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Informedness,0.657754,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Macro F1,0.352406,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Predict Informedness,Micro F1,0.431831,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.332395,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,Coverage Score,0.85769,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,Ranking Loss Score,0.912725,2,lr
chest_xray_nih__resnet,PCC_LogisticRegression,Marginal Scores,Average Precision,0.848494,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.897201,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.448741,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Precision Score,0.509241,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.907512,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Recall Score,0.481327,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Markedness,0.708378,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.488625,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Informedness,0.553724,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Macro F1,0.187612,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Hamming,Micro F1,0.227149,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.897201,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.448741,2,lr
chest_xray_nih__resnet,BR_LogisticRegression,Predict Subset,Precision Score,0.509241,2,lr
